state,state_postal,week_end_date,tot_cases,tot_deaths,week_cases,week_deaths,population
New Mexico,NM,2020-12-09,112950,1823,11987,194,2096829
New Mexico,NM,2020-12-16,124357,2049,11407,226,2096829
New Mexico,NM,2020-12-23,133242,2243,8885,194,2096829
New Mexico,NM,2020-12-30,141186,2436,7944,193,2096829
New Mexico,NM,2021-01-06,149984,2641,8798,205,2096829
New Mexico,NM,2021-01-13,159119,2807,9135,166,2096829
New Mexico,NM,2021-01-20,165835,3010,6716,203,2096829
New Mexico,NM,2021-01-27,171047,3198,5212,188,2096829
New Mexico,NM,2021-02-03,175652,3338,4605,140,2096829
New Mexico,NM,2021-02-10,178790,3461,3138,123,2096829
New Mexico,NM,2021-02-17,181332,3561,2542,100,2096829
New Mexico,NM,2021-02-24,183779,3657,2447,96,2096829
New Mexico,NM,2021-03-03,185897,3751,2118,94,2096829
New Mexico,NM,2021-03-10,187486,3836,1589,85,2096829
New Mexico,NM,2021-03-17,188908,3870,1422,34,2096829
New Mexico,NM,2021-03-24,190272,3907,1364,37,2096829
New Mexico,NM,2021-03-31,191649,3935,1377,28,2096829
New Mexico,NM,2021-04-07,192989,3961,1340,26,2096829
New Mexico,NM,2021-04-14,194380,3993,1391,32,2096829
New Mexico,NM,2021-04-21,195783,4017,1403,24,2096829
New Mexico,NM,2021-04-28,197213,4048,1430,31,2096829
New Mexico,NM,2021-05-05,198781,4079,1568,31,2096829
New Mexico,NM,2021-05-12,200227,4104,1446,25,2096829
New Mexico,NM,2021-05-19,201489,4112,1262,8,2096829
New Mexico,NM,2021-05-26,202570,4254,1081,142,2096829
New Mexico,NM,2021-06-02,203222,4268,652,14,2096829
New Mexico,NM,2021-06-09,203825,4292,603,24,2096829
New Mexico,NM,2021-06-16,204470,4305,645,13,2096829
New Mexico,NM,2021-06-23,205131,4332,661,27,2096829
New Mexico,NM,2021-06-30,205544,4340,413,8,2096829
New Mexico,NM,2021-07-07,205996,4347,452,7,2096829
New Mexico,NM,2021-07-14,206846,4362,850,15,2096829
New Mexico,NM,2021-07-21,207972,4392,1126,30,2096829
New Mexico,NM,2021-07-28,209684,4407,1712,15,2096829
New Mexico,NM,2021-08-04,212577,4417,2893,10,2096829
New Mexico,NM,2021-08-11,216494,4437,3917,20,2096829
New Mexico,NM,2021-08-18,221960,4459,5466,22,2096829
New Mexico,NM,2021-08-25,227636,4488,5676,29,2096829
New Mexico,NM,2021-09-01,233487,4529,5851,41,2096829
New Mexico,NM,2021-09-08,238430,4577,4943,48,2096829
New Mexico,NM,2021-09-15,243085,4649,4655,72,2096829
New Mexico,NM,2021-09-22,247353,4719,4268,70,2096829
New Mexico,NM,2021-09-29,252017,4788,4664,69,2096829
New Mexico,NM,2021-10-06,256948,4840,4931,52,2096829
New Mexico,NM,2021-10-13,262078,4899,5130,59,2096829
New Mexico,NM,2021-10-20,266777,4966,4699,67,2096829
New Mexico,NM,2021-10-27,272855,5027,6078,61,2096829
New Mexico,NM,2021-11-03,279670,5085,6815,58,2096829
New Mexico,NM,2021-11-10,288557,5148,8887,63,2096829
New Mexico,NM,2021-11-17,298313,5215,9756,67,2096829
New Mexico,NM,2021-11-24,308091,5310,9778,95,2096829
New Mexico,NM,2021-12-01,316089,5379,7998,69,2096829
New Mexico,NM,2021-12-08,326713,5445,10624,66,2096829
New Mexico,NM,2021-12-15,334324,5516,7611,71,2096829
New Mexico,NM,2021-12-22,341510,5701,7186,185,2096829
New Mexico,NM,2021-12-29,347831,5829,6321,128,2096829
New Mexico,NM,2022-01-05,361629,5933,13798,104,2096829
New Mexico,NM,2022-01-12,388125,6073,26496,140,2096829
New Mexico,NM,2022-01-19,425920,6205,37795,132,2096829
New Mexico,NM,2022-01-26,460062,6357,34142,152,2096829
New Mexico,NM,2022-02-02,484454,6488,24392,131,2096829
New Mexico,NM,2022-02-09,497570,6597,13116,109,2096829
New Mexico,NM,2022-02-16,505364,6729,7794,132,2096829
New Mexico,NM,2022-02-23,509704,6851,4340,122,2096829
New Mexico,NM,2022-03-02,512548,6940,2844,89,2096829
New Mexico,NM,2022-03-09,514511,7026,1963,86,2096829
New Mexico,NM,2022-03-16,515818,7116,1307,90,2096829
New Mexico,NM,2022-03-23,516856,7180,1038,64,2096829
New Mexico,NM,2022-03-30,517743,7255,887,75,2096829
New Mexico,NM,2022-04-06,518704,7333,961,78,2096829
New Mexico,NM,2022-04-13,519511,7391,807,58,2096829
New Mexico,NM,2022-04-20,520585,7434,1074,43,2096829
New Mexico,NM,2022-04-27,521814,7465,1229,31,2096829
New Mexico,NM,2022-05-04,523266,7536,1452,71,2096829
New Mexico,NM,2022-05-11,525248,7594,1982,58,2096829
New Mexico,NM,2022-05-18,528146,7650,2898,56,2096829
New Mexico,NM,2022-05-25,532240,7731,4094,81,2096829
New Mexico,NM,2022-06-01,536571,7796,4331,65,2096829
New Mexico,NM,2022-06-08,542746,7856,6175,60,2096829
New Mexico,NM,2022-06-15,549246,7869,6500,13,2096829
New Mexico,NM,2022-06-22,555592,7891,6346,22,2096829
New Mexico,NM,2022-06-29,562791,7928,7199,37,2096829
New Mexico,NM,2022-07-06,568434,7957,5643,29,2096829
New Mexico,NM,2022-07-13,575279,8006,6845,49,2096829
New Mexico,NM,2022-07-20,582061,8138,6782,132,2096829
New Mexico,NM,2022-07-27,588805,8224,6744,86,2096829
New Mexico,NM,2022-08-03,594632,8267,5827,43,2096829
New Mexico,NM,2022-08-10,599757,8303,5125,36,2096829
New Mexico,NM,2022-08-17,604185,8334,4428,31,2096829
New Mexico,NM,2022-08-24,608006,8386,3821,52,2096829
New Mexico,NM,2022-08-31,611305,8447,3299,61,2096829
New Mexico,NM,2022-09-07,613276,8475,1971,28,2096829
New Mexico,NM,2022-09-14,615107,8497,1831,22,2096829
New Mexico,NM,2022-09-21,616521,8534,1414,37,2096829
New Mexico,NM,2022-09-28,618125,8563,1604,29,2096829
New Mexico,NM,2022-10-05,619786,8586,1661,23,2096829
New Mexico,NM,2022-10-12,621483,8599,1697,13,2096829
New Mexico,NM,2022-10-19,623532,8607,2049,8,2096829
New Mexico,NM,2022-10-26,626168,8631,2636,24,2096829
New Mexico,NM,2022-11-02,629318,8644,3150,13,2096829
New Mexico,NM,2022-11-09,633631,8674,4313,30,2096829
New Mexico,NM,2022-11-16,638055,8688,4424,14,2096829
New Mexico,NM,2022-11-23,642634,8701,4579,13,2096829
New Mexico,NM,2022-11-30,646566,8701,3932,0,2096829
New Mexico,NM,2022-12-07,650779,8728,4213,27,2096829
New Mexico,NM,2022-12-14,654144,8754,3365,26,2096829
New Mexico,NM,2022-12-21,656437,8777,2293,23,2096829
New Mexico,NM,2022-12-28,658364,8792,1927,15,2096829
New Mexico,NM,2023-01-04,660146,8830,1782,38,2096829
New Mexico,NM,2023-01-11,661843,8862,1697,32,2096829
New Mexico,NM,2023-01-18,662967,8901,1124,39,2096829
New Mexico,NM,2023-01-25,664024,8931,1057,30,2096829
New Mexico,NM,2023-02-01,665048,8957,1024,26,2096829
New Mexico,NM,2023-02-08,666074,8990,1026,33,2096829
New Mexico,NM,2023-02-15,667148,9006,1074,16,2096829
New Mexico,NM,2023-02-22,668288,9016,1140,10,2096829
New Mexico,NM,2023-03-01,669476,9038,1188,22,2096829
New Mexico,NM,2023-03-08,670688,9056,1212,18,2096829
New Mexico,NM,2023-03-15,671954,9066,1266,10,2096829
New Mexico,NM,2023-03-22,673265,9082,1311,16,2096829
New Mexico,NM,2023-03-29,674675,9106,1410,24,2096829
New Mexico,NM,2023-04-05,675955,9132,1280,26,2096829
New York,NY,2020-01-22,0,0,0,0,19453561
New York,NY,2020-01-29,0,0,0,0,19453561
New York,NY,2020-02-05,0,0,0,0,19453561
New York,NY,2020-02-12,0,0,0,0,19453561
New York,NY,2020-02-19,0,0,0,0,19453561
New York,NY,2020-02-26,0,0,0,0,19453561
New York,NY,2020-03-04,10,0,10,0,19453561
New York,NY,2020-03-11,165,0,155,0,19453561
New York,NY,2020-03-18,1167,14,1002,14,19453561
New York,NY,2020-03-25,12985,116,11818,102,19453561
New York,NY,2020-04-01,36509,733,23524,617,19453561
New York,NY,2020-04-08,69048,3342,32539,2609,19453561
New York,NY,2020-04-15,96037,6090,26989,2748,19453561
New York,NY,2020-04-22,115396,7942,19359,1852,19453561
New York,NY,2020-04-29,134850,9292,19454,1350,19453561
New York,NY,2020-05-06,145627,10516,10777,1224,19453561
New York,NY,2020-05-13,153411,11344,7784,828,19453561
New York,NY,2020-05-20,159820,7902,6409,-3442,19453561
New York,NY,2020-05-27,164997,8191,5177,289,19453561
New York,NY,2020-06-03,169213,8325,4216,134,19453561
New York,NY,2020-06-10,172038,8467,2825,142,19453561
New York,NY,2020-06-17,174201,8599,2163,132,19453561
New York,NY,2020-06-24,176318,8709,2117,110,19453561
New York,NY,2020-07-01,178604,8740,2286,31,19453561
New York,NY,2020-07-08,181152,8808,2548,68,19453561
New York,NY,2020-07-15,184024,8857,2872,49,19453561
New York,NY,2020-07-22,186442,8905,2418,48,19453561
New York,NY,2020-07-29,189042,8923,2600,18,19453561
New York,NY,2020-08-05,191644,8963,2602,40,19453561
New York,NY,2020-08-12,193974,8971,2330,8,19453561
New York,NY,2020-08-19,196187,8993,2213,22,19453561
New York,NY,2020-08-26,198515,9012,2328,19,19453561
New York,NY,2020-09-02,201412,9026,2897,14,19453561
New York,NY,2020-09-09,204507,9038,3095,12,19453561
New York,NY,2020-09-16,207741,9037,3234,-1,19453561
New York,NY,2020-09-23,210805,9237,3064,200,19453561
New York,NY,2020-09-30,214608,9263,3803,26,19453561
New York,NY,2020-10-07,220268,9305,5660,42,19453561
New York,NY,2020-10-14,226174,9350,5906,45,19453561
New York,NY,2020-10-21,232460,9396,6286,46,19453561
New York,NY,2020-10-28,240130,9446,7670,50,19453561
New York,NY,2020-11-04,249422,9511,9292,65,19453561
New York,NY,2020-11-11,265651,9616,16229,105,19453561
New York,NY,2020-11-18,287050,9778,21399,162,19453561
New York,NY,2020-11-25,313075,9900,26025,122,19453561
New York,NY,2020-12-02,346492,10195,33417,295,19453561
New York,NY,2020-12-09,392090,10581,45598,386,19453561
New York,NY,2020-12-16,438797,11139,46707,558,19453561
New York,NY,2020-12-23,487062,11871,48265,732,19453561
New York,NY,2020-12-30,537372,12568,50310,697,19453561
New York,NY,2021-01-06,603570,13392,66198,824,19453561
New York,NY,2021-01-13,674705,14271,71135,879,19453561
New York,NY,2021-01-20,733903,15190,59198,919,19453561
New York,NY,2021-01-27,784719,15972,50816,782,19453561
New York,NY,2021-02-03,823062,16676,38343,704,19453561
New York,NY,2021-02-10,854469,17241,31407,565,19453561
New York,NY,2021-02-17,880944,17646,26475,405,19453561
New York,NY,2021-02-24,903553,17986,22609,340,19453561
New York,NY,2021-03-03,927941,18220,24388,234,19453561
New York,NY,2021-03-10,950981,18416,23040,196,19453561
New York,NY,2021-03-17,973874,18578,22893,162,19453561
New York,NY,2021-03-24,998472,18729,24598,151,19453561
New York,NY,2021-03-31,1026346,18890,27874,161,19453561
New York,NY,2021-04-07,1052885,19058,26539,168,19453561
New York,NY,2021-04-14,1078349,19212,25464,154,19453561
New York,NY,2021-04-21,1099516,19311,21167,99,19453561
New York,NY,2021-04-28,1114602,19441,15086,130,19453561
New York,NY,2021-05-05,1127008,19577,12406,136,19453561
New York,NY,2021-05-12,1136397,19658,9389,81,19453561
New York,NY,2021-05-19,1143691,19712,7294,54,19453561
New York,NY,2021-05-26,1148803,19769,5112,57,19453561
New York,NY,2021-06-02,1151803,19822,3000,53,19453561
New York,NY,2021-06-09,1154047,19865,2244,43,19453561
New York,NY,2021-06-16,1155526,19901,1479,36,19453561
New York,NY,2021-06-23,1156589,19940,1063,39,19453561
New York,NY,2021-06-30,1157569,19947,980,7,19453561
New York,NY,2021-07-07,1158735,19955,1166,8,19453561
New York,NY,2021-07-14,1160626,19965,1891,10,19453561
New York,NY,2021-07-21,1163720,19975,3094,10,19453561
New York,NY,2021-07-28,1169008,19995,5288,20,19453561
New York,NY,2021-08-04,1178087,20013,9079,18,19453561
New York,NY,2021-08-11,1191355,20059,13268,46,19453561
New York,NY,2021-08-18,1207695,20140,16340,81,19453561
New York,NY,2021-08-25,1225101,20231,17406,91,19453561
New York,NY,2021-09-01,1246175,20340,21074,109,19453561
New York,NY,2021-09-08,1266636,20480,20461,140,19453561
New York,NY,2021-09-15,1289513,20632,22877,152,19453561
New York,NY,2021-09-22,1313678,20812,24165,180,19453561
New York,NY,2021-09-29,1337566,20969,23888,157,19453561
New York,NY,2021-10-06,1360433,21126,22867,157,19453561
New York,NY,2021-10-13,1383722,21307,23289,181,19453561
New York,NY,2021-10-20,1406250,21486,22528,179,19453561
New York,NY,2021-10-27,1425273,21681,19023,195,19453561
New York,NY,2021-11-03,1446297,21858,21024,177,19453561
New York,NY,2021-11-10,1471499,22032,25202,174,19453561
New York,NY,2021-11-17,1503512,22202,32013,170,19453561
New York,NY,2021-11-24,1541026,22380,37514,178,19453561
New York,NY,2021-12-01,1577283,22601,36257,221,19453561
New York,NY,2021-12-08,1628399,22869,51116,268,19453561
New York,NY,2021-12-15,1678066,23205,49667,336,19453561
New York,NY,2021-12-22,1747527,23528,69461,323,19453561
New York,NY,2021-12-29,1861178,23892,113651,364,19453561
New York,NY,2022-01-05,2067532,24275,206354,383,19453561
New York,NY,2022-01-12,2294011,24818,226479,543,19453561
New York,NY,2022-01-19,2434495,25410,140484,592,19453561
New York,NY,2022-01-26,2517935,26014,83440,604,19453561
New York,NY,2022-02-02,2565373,26514,47438,500,19453561
New York,NY,2022-02-09,2594093,26876,28720,362,19453561
New York,NY,2022-02-16,2612167,27131,18074,255,19453561
New York,NY,2022-02-23,2624707,27315,12540,184,19453561
New York,NY,2022-03-02,2633235,27449,8528,134,19453561
New York,NY,2022-03-09,2640833,27537,7598,88,19453561
New York,NY,2022-03-16,2648187,27607,7354,70,19453561
New York,NY,2022-03-23,2657498,27651,9311,44,19453561
New York,NY,2022-03-30,2669194,27688,11696,37,19453561
New York,NY,2022-04-06,2684282,27732,15088,44,19453561
New York,NY,2022-04-13,2706561,27776,22279,44,19453561
New York,NY,2022-04-20,2732876,27827,26315,51,19453561
New York,NY,2022-04-27,2762939,27902,30063,75,19453561
New York,NY,2022-05-04,2797657,27987,34718,85,19453561
New York,NY,2022-05-11,2837766,28101,40109,114,19453561
New York,NY,2022-05-18,2878431,28224,40665,123,19453561
New York,NY,2022-05-25,2911805,28339,33374,115,19453561
New York,NY,2022-06-01,2934740,28424,22935,85,19453561
New York,NY,2022-06-08,2954517,28522,19777,98,19453561
New York,NY,2022-06-15,2969934,28583,15417,61,19453561
New York,NY,2022-06-22,2983930,28642,13996,59,19453561
New York,NY,2022-06-29,3000122,28708,16192,66,19453561
New York,NY,2022-07-06,3014477,28758,14355,50,19453561
New York,NY,2022-07-13,3036280,28816,21803,58,19453561
New York,NY,2022-07-20,3056917,28891,20637,75,19453561
New York,NY,2022-07-27,3077690,28971,20773,80,19453561
New York,NY,2022-08-03,3097227,29052,19537,81,19453561
New York,NY,2022-08-10,3115567,29127,18340,75,19453561
New York,NY,2022-08-17,3132526,29197,16959,70,19453561
New York,NY,2022-08-24,3148449,29268,15923,71,19453561
New York,NY,2022-08-31,3163847,29328,15398,60,19453561
New York,NY,2022-09-07,3177280,29400,13433,72,19453561
New York,NY,2022-09-14,3192820,29476,15540,76,19453561
New York,NY,2022-09-21,3211020,29542,18200,66,19453561
New York,NY,2022-09-28,3229569,29605,18549,63,19453561
New York,NY,2022-10-05,3246793,29696,17224,91,19453561
New York,NY,2022-10-12,3262990,29795,16197,99,19453561
New York,NY,2022-10-19,3278513,29890,15523,95,19453561
New York,NY,2022-10-26,3292517,29995,14004,105,19453561
New York,NY,2022-11-02,3306552,30113,14035,118,19453561
New York,NY,2022-11-09,3320495,30228,13943,115,19453561
New York,NY,2022-11-16,3331848,30317,11353,89,19453561
New York,NY,2022-11-23,3342995,30399,11147,82,19453561
New York,NY,2022-11-30,3355841,30482,12846,83,19453561
New York,NY,2022-12-07,3373868,30591,18027,109,19453561
New York,NY,2022-12-14,3392135,30704,18267,113,19453561
New York,NY,2022-12-21,3411559,30818,19424,114,19453561
New York,NY,2022-12-28,3428280,30944,16721,126,19453561
New York,NY,2023-01-04,3446004,31073,17724,129,19453561
New York,NY,2023-01-11,3463172,31196,17168,123,19453561
New York,NY,2023-01-18,3476011,31331,12839,135,19453561
New York,NY,2023-01-25,3488787,31439,12776,108,19453561
New York,NY,2023-02-01,3500409,31543,11622,104,19453561
New York,NY,2023-02-08,3510578,31626,10169,83,19453561
New York,NY,2023-02-15,3519893,31712,9315,86,19453561
New York,NY,2023-02-22,3529466,31785,9573,73,19453561
New York,NY,2023-03-01,3536574,31860,7108,75,19453561
New York,NY,2023-03-08,3542799,31926,6225,66,19453561
New York,NY,2023-03-15,3548021,32007,5222,81,19453561
New York,NY,2023-03-22,3552602,32063,4581,56,19453561
New York,NY,2023-03-29,3556947,32107,4345,44,19453561
New York,NY,2023-04-05,3560529,32158,3582,51,19453561
North Carolina,NC,2020-01-22,0,0,0,0,10488084
North Carolina,NC,2020-01-29,0,0,0,0,10488084
North Carolina,NC,2020-02-05,0,0,0,0,10488084
North Carolina,NC,2020-02-12,0,0,0,0,10488084
North Carolina,NC,2020-02-19,0,0,0,0,10488084
North Carolina,NC,2020-02-26,0,0,0,0,10488084
North Carolina,NC,2020-03-04,1,0,1,0,10488084
North Carolina,NC,2020-03-11,9,0,8,0,10488084
North Carolina,NC,2020-03-18,104,1,95,1,10488084
North Carolina,NC,2020-03-25,661,4,557,3,10488084
North Carolina,NC,2020-04-01,1855,25,1194,21,10488084
North Carolina,NC,2020-04-08,3698,81,1843,56,10488084
North Carolina,NC,2020-04-15,5483,181,1785,100,10488084
North Carolina,NC,2020-04-22,7726,306,2243,125,10488084
North Carolina,NC,2020-04-29,10705,433,2979,127,10488084
North Carolina,NC,2020-05-06,13543,551,2838,118,10488084
North Carolina,NC,2020-05-13,16712,672,3169,121,10488084
North Carolina,NC,2020-05-20,20986,766,4274,94,10488084
North Carolina,NC,2020-05-27,25582,930,4596,164,10488084
North Carolina,NC,2020-06-03,32122,1066,6540,136,10488084
North Carolina,NC,2020-06-10,39697,1173,7575,107,10488084
North Carolina,NC,2020-06-17,48413,1271,8716,98,10488084
North Carolina,NC,2020-06-24,57535,1375,9122,104,10488084
North Carolina,NC,2020-07-01,68417,1481,10882,106,10488084
North Carolina,NC,2020-07-08,79676,1591,11259,110,10488084
North Carolina,NC,2020-07-15,93694,1725,14018,134,10488084
North Carolina,NC,2020-07-22,107213,1890,13519,165,10488084
North Carolina,NC,2020-07-29,120831,2069,13618,179,10488084
North Carolina,NC,2020-08-05,132196,2279,11365,210,10488084
North Carolina,NC,2020-08-12,142398,2494,10202,215,10488084
North Carolina,NC,2020-08-19,152479,2690,10081,196,10488084
North Carolina,NC,2020-08-26,164014,2865,11535,175,10488084
North Carolina,NC,2020-09-02,174988,3076,10974,211,10488084
North Carolina,NC,2020-09-09,183479,3259,8491,183,10488084
North Carolina,NC,2020-09-16,192906,3467,9427,208,10488084
North Carolina,NC,2020-09-23,202192,3657,9286,190,10488084
North Carolina,NC,2020-09-30,212628,3854,10436,197,10488084
North Carolina,NC,2020-10-07,224897,4025,12269,171,10488084
North Carolina,NC,2020-10-14,238559,4213,13662,188,10488084
North Carolina,NC,2020-10-21,252972,4431,14413,218,10488084
North Carolina,NC,2020-10-28,268765,4659,15793,228,10488084
North Carolina,NC,2020-11-04,284934,4914,16169,255,10488084
North Carolina,NC,2020-11-11,303166,5157,18232,243,10488084
North Carolina,NC,2020-11-18,327101,5415,23935,258,10488084
North Carolina,NC,2020-11-25,352968,5693,25867,278,10488084
North Carolina,NC,2020-12-02,381213,5980,28245,287,10488084
North Carolina,NC,2020-12-09,422209,6349,40996,369,10488084
North Carolina,NC,2020-12-16,464314,6853,42105,504,10488084
North Carolina,NC,2020-12-23,508122,7343,43808,490,10488084
North Carolina,NC,2020-12-30,547822,7925,39700,582,10488084
North Carolina,NC,2021-01-06,604078,8613,56256,688,10488084
North Carolina,NC,2021-01-13,659822,9307,55744,694,10488084
North Carolina,NC,2021-01-20,705683,10071,45861,764,10488084
North Carolina,NC,2021-01-27,744761,10718,39078,647,10488084
North Carolina,NC,2021-02-03,783567,11267,38806,549,10488084
North Carolina,NC,2021-02-10,809807,11695,26240,428,10488084
North Carolina,NC,2021-02-17,830411,12011,20604,316,10488084
North Carolina,NC,2021-02-24,847814,12241,17403,230,10488084
North Carolina,NC,2021-03-03,861388,12405,13574,164,10488084
North Carolina,NC,2021-03-10,872573,12528,11185,123,10488084
North Carolina,NC,2021-03-17,883859,12614,11286,86,10488084
North Carolina,NC,2021-03-24,895342,12707,11483,93,10488084
North Carolina,NC,2021-03-31,907327,12786,11985,79,10488084
North Carolina,NC,2021-04-07,918205,12859,10878,73,10488084
North Carolina,NC,2021-04-14,931930,12930,13725,71,10488084
North Carolina,NC,2021-04-21,944941,13017,13011,87,10488084
North Carolina,NC,2021-04-28,957286,13101,12345,84,10488084
North Carolina,NC,2021-05-05,967954,13191,10668,90,10488084
North Carolina,NC,2021-05-12,976311,13271,8357,80,10488084
North Carolina,NC,2021-05-19,982872,13370,6561,99,10488084
North Carolina,NC,2021-05-26,988460,13441,5588,71,10488084
North Carolina,NC,2021-06-02,992066,13502,3606,61,10488084
North Carolina,NC,2021-06-09,995173,13546,3107,44,10488084
North Carolina,NC,2021-06-16,997911,13586,2738,40,10488084
North Carolina,NC,2021-06-23,1000586,13612,2675,26,10488084
North Carolina,NC,2021-06-30,1003395,13647,2809,35,10488084
North Carolina,NC,2021-07-07,1006930,13677,3535,30,10488084
North Carolina,NC,2021-07-14,1012691,13707,5761,30,10488084
North Carolina,NC,2021-07-21,1021924,13749,9233,42,10488084
North Carolina,NC,2021-07-28,1039124,13832,17200,83,10488084
North Carolina,NC,2021-08-04,1063887,13938,24763,106,10488084
North Carolina,NC,2021-08-11,1096991,14102,33104,164,10488084
North Carolina,NC,2021-08-18,1135417,14382,38426,280,10488084
North Carolina,NC,2021-08-25,1180874,14747,45457,365,10488084
North Carolina,NC,2021-09-01,1230956,15222,50082,475,10488084
North Carolina,NC,2021-09-08,1276165,15726,45209,504,10488084
North Carolina,NC,2021-09-15,1324684,16261,48519,535,10488084
North Carolina,NC,2021-09-22,1363738,16719,39054,458,10488084
North Carolina,NC,2021-09-29,1394982,17183,31244,464,10488084
North Carolina,NC,2021-10-06,1419543,17573,24561,390,10488084
North Carolina,NC,2021-10-13,1440158,17892,20615,319,10488084
North Carolina,NC,2021-10-20,1455859,18184,15701,292,10488084
North Carolina,NC,2021-10-27,1468881,18402,13022,218,10488084
North Carolina,NC,2021-11-03,1480271,18578,11390,176,10488084
North Carolina,NC,2021-11-10,1491774,18711,11503,133,10488084
North Carolina,NC,2021-11-17,1504586,18828,12812,117,10488084
North Carolina,NC,2021-11-24,1518363,18959,13777,131,10488084
North Carolina,NC,2021-12-01,1533836,19086,15473,127,10488084
North Carolina,NC,2021-12-08,1555558,19227,21722,141,10488084
North Carolina,NC,2021-12-15,1578198,19391,22640,164,10488084
